Path,Caption,GT
LM_video/IR/user27/7-1-3/IR.mp4,"The user anxiously sits down on the sofa in the living room, clearly feeling unwell, hurriedly takes out a pill from the medicine box on the coffee table, and hurriedly swallows it with water.","sitting down,opening storage container,taking medicine"
LM_video/IR/user27/7-2-1/IR.mp4,"Then, the user slowly walks to the kitchen, gently peels the fruit, and slowly savors a few bites.","walking,peeling fruit,eating"
LM_video/IR/user27/7-2-2/IR.mp4,"After that, the user walks quickly to the kitchen, rapidly peels the fruit, and takes big bites.","walking,peeling fruit,eating"
LM_video/IR/user27/7-2-3/IR.mp4,"After that, the user hurriedly walks to the kitchen, hurriedly peels the fruit, and eats a few bites in haste.","walking,peeling fruit,eating"
LM_video/IR/user27/7-3-1/IR.mp4,"Then, the user slowly returns to the living room, walks, sits on the sofa, gently opens the phone, quietly listens to music with headphones, and gently massages her neck, gradually relieving the pain. After the music ends, she stands in the middle of the living room and slowly stretches, and after finishing, she gently wipes the sweat off her hands with a towel.","walking,sitting down,using mobile phone,listening to music with headphones,massaging oneself,standing up,stretching,wiping hands"
LM_video/IR/user27/7-3-2/IR.mp4,"Then, the user quickly returns to the living room, walks, sits on the sofa, quickly opens the phone, listens to music with headphones attentively, and vigorously massages her neck, quickly relieving the pain. After the music ends, she stands in the middle of the living room and quickly stretches, and after finishing, she quickly wipes the sweat off her hands with a towel.","walking,sitting down,using mobile phone,listening to music with headphones,massaging oneself,standing up,stretching,wiping hands"
LM_video/IR/user27/7-3-3/IR.mp4,"Then, the user hurriedly returns to the living room, walks, sits on the sofa, hurriedly turns on the phone, nervously listens to music with headphones, and hurriedly massages her neck, eager to relieve the soreness. After the music ends, she stands in the middle of the living room and hurriedly stretches, and hurriedly wipes the sweat from her hands with a towel.","walking,sitting down,using mobile phone,listening to music with headphones,massaging oneself,standing up,stretching,wiping hands"
LM_video/IR/user28/1-1-1/IR.mp4,"Standing beside the bedroom wardrobe, the user slowly gets dressed, lazily checking the time on his watch, making sure not to be late.","getting dressed,checking the time"
LM_video/IR/user28/1-1-2/IR.mp4,"Standing beside the bedroom wardrobe, the user calmly gets dressed, carefully checking the time on his watch, making sure not to be late.","getting dressed,checking the time"
LM_video/IR/user28/1-1-3/IR.mp4,"Standing beside the bedroom wardrobe, the user quickly gets dressed, anxiously checking the time on his watch, making sure not to be late.","getting dressed,checking the time"
LM_video/IR/user28/1-2-1/IR.mp4,"The user casually puts on headphones, walks into the kitchen, leisurely listening to music. Then, he drinks water at an unhurried pace to stay hydrated, and finally, nonchalantly tidies his hair. After making sure everything is in place, he calmly leaves.","listen to music with headphones,walking,drinking,combing hair,walking"
LM_video/IR/user28/1-2-2/IR.mp4,"The user quietly puts on headphones, walks into the kitchen, attentively listening to music. Then, he calmly drinks water to stay hydrated, and finally, carefully tidies his hair. After making sure everything is in place, he leaves in a composed manner.","listen to music with headphones,walking,drinking,combing hair,walking"
LM_video/IR/user28/1-2-3/IR.mp4,"The user hastily puts on headphones, walks into the kitchen, listening to music in a hurried manner. Then, he quickly drinks water to stay hydrated, and finally, nervously tidies his hair. After making sure everything is in place, he hurriedly leaves.","listen to music with headphones,walking,drinking,combing hair,walking"
LM_video/IR/user28/2-1-1/IR.mp4,"The user stands in the middle of the living room and slowly runs in place, breathing steadily and deeply. He then slowly bends down to perform squats with smooth, powerful movements. After the exercises, the user walks to the sofa and gently lies down in slow, rhythmic motions. When finished, he gradually rises and performs stretching exercises with extended, relaxed movements.","running,squats,lying down,standing up,stretching"
LM_video/IR/user28/2-1-2/IR.mp4,"The user stands in the middle of the living room and quickly runs in place, breathing rapidly. He then quickly bends down and starts to do squats with quick, powerful movements. After stretching exercises, the user walks to the sofa and hurriedly lies down in quick, intense motions. After the exercise, he abruptly rises and performs stretching exercises with rushed, brief movements.","running,squats,lying down,standing up,stretching"
LM_video/IR/user28/2-1-3/IR.mp4,"The user stands in the middle of the living room and steadily runs in place, breathing evenly. He then smoothly bends down and starts to do squats with controlled movements. After stretching exercises, the user walks to the sofa and steadily lies down in balanced, rhythmic motions. After the exercise, he steadily rises and performs stretching exercises with stable, relaxed movements.","running,squats,lying down,standing up,stretching"
LM_video/IR/user28/2-2-1/IR.mp4,"Afterwards, the user slowly walks to the kitchen, gently opens the medicine cabinet, and takes the medicine with delicate and careful movements. After taking the medicine, the user gently massages his shoulder, with soft and soothing motions. Finally, the user carefully measures his body temperature, records the result, and gently returns the thermometer to its original place, with meticulous and cautious movements.","walking,opening storage container,taking medicine,massaging oneself,measure body temperature"
LM_video/IR/user28/2-2-2/IR.mp4,"Afterwards, the user walks quickly to the kitchen, rapidly opens the medicine cabinet, and takes the medicine in a hurried and rushed manner. After taking the medicine, the user quickly massages his shoulder, with short and hasty movements. Finally, the user quickly measures his body temperature, records the result, and hastily returns the thermometer to its place, in a rushed and tense manner.","walking,opening storage container,taking medicine,massaging oneself,measure body temperature"
LM_video/IR/user28/2-2-3/IR.mp4,"Afterwards, the user walks steadily to the kitchen, steadily opens the medicine cabinet, and takes the medicine with stable and careful movements. After taking the medicine, the user steadily massages his shoulder, with steady and soothing movements. Finally, the user steadily measures his body temperature, records the result, and steadily places the thermometer back in its original spot, with stable and precise actions.","walking,opening storage container,taking medicine,massaging oneself,measure body temperature"
LM_video/IR/user28/3-1-1/IR.mp4,"Standing by the kitchen counter, the user carefully wipes each piece of tableware, his fingers gently gliding over the plates and bowls, moving slowly and methodically, as if savoring each moment. Then, the user patiently peels the fruit, neatly arranging the fruit on a plate, with a focused and serene expression.","walking,sitting down,calling,listen to music with headphones,typing on a keyboard,writing"
LM_video/IR/user28/3-1-2/IR.mp4,"Standing by the kitchen counter, the user steadily wipes the dishes, moving smoothly among the plates and bowls with stable motions and a calm, focused expression. Then, the user calmly peels the fruit, neatly arranging the fruit on a plate with steady and careful movements.","walking,sitting down,calling,listen to music with headphones,typing on a keyboard,writing"
LM_video/IR/user28/3-1-3/IR.mp4,"Standing by the kitchen counter, the user hurriedly wipes the dishes, his fingers quickly scrubbing each bowl and plate in somewhat messy motions, with a slightly anxious expression. Then, the user quickly peels the fruit, placing the flesh on the plate carelessly, with rushed and imprecise movements.","walking,sitting down,calling,listen to music with headphones,typing on a keyboard,writing"
LM_video/IR/user28/3-2-1/IR.mp4,"After standing up from the bedroom and walking into the living room, the user sits down slowly. He picks up his phone and makes a call, speaking softly in brief, friendly conversation. After hanging up, he puts on headphones and types gently on the keyboard, pausing occasionally to reflect before continuing to write at a steady, unhurried pace.","typing on a keyboard,calling,reading,turning a page,grabbing utensils,stirring,drinking,peeling fruit,eating,throwing"
